year,areakm,municipality,geocode_ibge,state
2008,59.005314110473996,AMARANTE DO MARANHAO,2100600,MARANHAO
2009,59.16310668128954,AMARANTE DO MARANHAO,2100600,MARANHAO
2010,13.051934665093382,AMARANTE DO MARANHAO,2100600,MARANHAO
2011,15.282117879749917,AMARANTE DO MARANHAO,2100600,MARANHAO
2012,6.794648990162898,AMARANTE DO MARANHAO,2100600,MARANHAO
2013,11.596367270742864,AMARANTE DO MARANHAO,2100600,MARANHAO
2014,11.902243056484712,AMARANTE DO MARANHAO,2100600,MARANHAO
2015,8.741072938887871,AMARANTE DO MARANHAO,2100600,MARANHAO
2016,6.970310536515223,AMARANTE DO MARANHAO,2100600,MARANHAO
2017,7.991979167624319,AMARANTE DO MARANHAO,2100600,MARANHAO
2018,6.727715246708248,AMARANTE DO MARANHAO,2100600,MARANHAO
2019,13.638579545584012,AMARANTE DO MARANHAO,2100600,MARANHAO
2020,6.659908723812319,AMARANTE DO MARANHAO,2100600,MARANHAO
2008,2.0024531739299283,ANAJATUBA,2100709,MARANHAO
2009,0.1338898601002391,ANAJATUBA,2100709,MARANHAO
2010,0.17163338992314367,ANAJATUBA,2100709,MARANHAO
2011,0.5225584140838987,ANAJATUBA,2100709,MARANHAO
2012,0.31709924964503383,ANAJATUBA,2100709,MARANHAO
2013,0.40998697284014785,ANAJATUBA,2100709,MARANHAO
2016,0.08498178644680557,ANAJATUBA,2100709,MARANHAO
2017,0.15483264026006016,ANAJATUBA,2100709,MARANHAO
2019,0.5107720366133752,ANAJATUBA,2100709,MARANHAO
2020,0.4097088787465645,ANAJATUBA,2100709,MARANHAO
2020,0.06234165514022857,APICUM-ACU,2100832,MARANHAO
2008,6.804139302197079,ARAGUANA,2100873,MARANHAO
2009,0.64452859418062,ARAGUANA,2100873,MARANHAO
2013,1.4743794235667371,ARAGUANA,2100873,MARANHAO
2017,0.062445600325685,ARAGUANA,2100873,MARANHAO
2020,0.17105889163449686,ARAGUANA,2100873,MARANHAO
2008,36.43375285697242,ARAME,2100956,MARANHAO
2009,27.501434929891108,ARAME,2100956,MARANHAO
2010,24.875550157026264,ARAME,2100956,MARANHAO
2011,11.83676587886537,ARAME,2100956,MARANHAO
2012,29.837836076747678,ARAME,2100956,MARANHAO
2013,6.5282131093697275,ARAME,2100956,MARANHAO
2014,28.99996443682347,ARAME,2100956,MARANHAO
2015,6.895867883776332,ARAME,2100956,MARANHAO
2016,11.947044599416166,ARAME,2100956,MARANHAO
2017,25.122650441112363,ARAME,2100956,MARANHAO
2018,7.0089854904567614,ARAME,2100956,MARANHAO
2019,28.573458198319567,ARAME,2100956,MARANHAO
2020,22.375324988309803,ARAME,2100956,MARANHAO
2008,9.735500485406025,ARARI,2101004,MARANHAO
2009,0.8255220564594414,ARARI,2101004,MARANHAO
2010,0.43999870423536896,ARARI,2101004,MARANHAO
2011,0.7616095620787142,ARARI,2101004,MARANHAO
2012,0.4664235177751877,ARARI,2101004,MARANHAO
2013,0.6297919621871337,ARARI,2101004,MARANHAO
2014,0.7111983445878263,ARARI,2101004,MARANHAO
2015,0.39585798849867615,ARARI,2101004,MARANHAO
2016,0.6597483850582722,ARARI,2101004,MARANHAO
2017,1.8131641837406687,ARARI,2101004,MARANHAO
2018,1.325935721879885,ARARI,2101004,MARANHAO
2019,0.864473673920588,ARARI,2101004,MARANHAO
2020,2.1115875730699862,ARARI,2101004,MARANHAO
2008,3.2751085870944747,AXIXA,2101103,MARANHAO
2010,0.8185975004076457,AXIXA,2101103,MARANHAO
2011,0.1763057231972272,AXIXA,2101103,MARANHAO
2012,0.06763695485687983,AXIXA,2101103,MARANHAO
2013,0.4234492329282519,AXIXA,2101103,MARANHAO
2014,0.1547905395044692,AXIXA,2101103,MARANHAO
2015,0.1647697165296512,AXIXA,2101103,MARANHAO
2016,0.0956816988940835,AXIXA,2101103,MARANHAO
2018,0.07347423237834337,AXIXA,2101103,MARANHAO
2008,0.300294148257412,BACABAL,2101202,MARANHAO
2009,0.0844013044854924,BACABAL,2101202,MARANHAO
2010,0.07196456249475666,BACABAL,2101202,MARANHAO
2011,0.021608133244137677,BACABAL,2101202,MARANHAO
2012,0,BACABAL,2101202,MARANHAO
2008,3.4908664793007915,BACABEIRA,2101251,MARANHAO
2010,6.220283737959033,BACABEIRA,2101251,MARANHAO
2011,4.694417278989934,BACABEIRA,2101251,MARANHAO
2012,2.3523427198708426,BACABEIRA,2101251,MARANHAO
2013,2.13341300598758,BACABEIRA,2101251,MARANHAO
2014,0.7338263829414513,BACABEIRA,2101251,MARANHAO
2015,0.21917372643910718,BACABEIRA,2101251,MARANHAO
2016,0.26395347765581456,BACABEIRA,2101251,MARANHAO
2017,0.5191237258405691,BACABEIRA,2101251,MARANHAO
2018,0.19496112866701,BACABEIRA,2101251,MARANHAO
2019,0.07256440090446174,BACABEIRA,2101251,MARANHAO
2020,0.5294854104785993,BACABEIRA,2101251,MARANHAO
2008,1.2231793675054965,BACURI,2101301,MARANHAO
2009,0.3086268839647029,BACURI,2101301,MARANHAO
2008,42.94619052357877,BARRA DO CORDA,2101608,MARANHAO
2009,34.18918485542037,BARRA DO CORDA,2101608,MARANHAO
2010,78.8999245857609,BARRA DO CORDA,2101608,MARANHAO
2011,17.16828263766682,BARRA DO CORDA,2101608,MARANHAO
2012,29.938864527920998,BARRA DO CORDA,2101608,MARANHAO
2013,13.361588371574188,BARRA DO CORDA,2101608,MARANHAO
2014,23.584712220765287,BARRA DO CORDA,2101608,MARANHAO
2015,9.42483499489291,BARRA DO CORDA,2101608,MARANHAO
2016,17.514521750198774,BARRA DO CORDA,2101608,MARANHAO
2017,9.834767705323749,BARRA DO CORDA,2101608,MARANHAO
2018,9.32727465790814,BARRA DO CORDA,2101608,MARANHAO
2019,9.047896474798694,BARRA DO CORDA,2101608,MARANHAO
2020,7.137350456686755,BARRA DO CORDA,2101608,MARANHAO
2008,0.5601884454224834,BEQUIMAO,2101905,MARANHAO
2009,0.17927455995921626,BEQUIMAO,2101905,MARANHAO
2010,0.11013053894437928,BEQUIMAO,2101905,MARANHAO
2008,0.7475171551608976,BERNARDO DO MEARIM,2101939,MARANHAO
2009,1.4395724234103788,BERNARDO DO MEARIM,2101939,MARANHAO
2010,0.016867329218146345,BERNARDO DO MEARIM,2101939,MARANHAO
2011,0.19886782850793291,BERNARDO DO MEARIM,2101939,MARANHAO
2012,0.6471899133134316,BERNARDO DO MEARIM,2101939,MARANHAO
2016,0.12178629223566557,BERNARDO DO MEARIM,2101939,MARANHAO
2017,0.37577168646505477,BERNARDO DO MEARIM,2101939,MARANHAO
2008,0.4410761556964213,BOA VISTA DO GURUPI,2101970,MARANHAO
2009,5.084845675231712,BOA VISTA DO GURUPI,2101970,MARANHAO
2010,5.8695799162359314,BOA VISTA DO GURUPI,2101970,MARANHAO
2011,1.2117224420648776,BOA VISTA DO GURUPI,2101970,MARANHAO
2012,0.2687694971277944,BOA VISTA DO GURUPI,2101970,MARANHAO
2014,0.4501210656874337,BOA VISTA DO GURUPI,2101970,MARANHAO
2015,1.3675281806622688,BOA VISTA DO GURUPI,2101970,MARANHAO
2016,0.602356279319959,BOA VISTA DO GURUPI,2101970,MARANHAO
2017,3.1334635102774238,BOA VISTA DO GURUPI,2101970,MARANHAO
2018,0.1906227696006112,BOA VISTA DO GURUPI,2101970,MARANHAO
2019,2.7085896878305364,BOA VISTA DO GURUPI,2101970,MARANHAO
2020,1.640647660283362,BOA VISTA DO GURUPI,2101970,MARANHAO
2008,95.1200157937704,BOM JARDIM,2102002,MARANHAO
2009,24.727010767347185,BOM JARDIM,2102002,MARANHAO
2010,19.448212902534074,BOM JARDIM,2102002,MARANHAO
2011,8.713857636995993,BOM JARDIM,2102002,MARANHAO
2012,21.254815957497748,BOM JARDIM,2102002,MARANHAO
2013,13.478672601199213,BOM JARDIM,2102002,MARANHAO
2014,3.7282508934033625,BOM JARDIM,2102002,MARANHAO
2015,30.018659573024575,BOM JARDIM,2102002,MARANHAO
2016,29.84784082284087,BOM JARDIM,2102002,MARANHAO
2017,14.904411931406587,BOM JARDIM,2102002,MARANHAO
2018,10.930269484268742,BOM JARDIM,2102002,MARANHAO
2019,19.08344179598335,BOM JARDIM,2102002,MARANHAO
2020,20.590741708419294,BOM JARDIM,2102002,MARANHAO
2008,53.425606721599,BOM JESUS DAS SELVAS,2102036,MARANHAO
2009,21.195225107136086,BOM JESUS DAS SELVAS,2102036,MARANHAO
2010,20.86831020292474,BOM JESUS DAS SELVAS,2102036,MARANHAO
2011,4.055437280070608,BOM JESUS DAS SELVAS,2102036,MARANHAO
2012,4.026598357427712,BOM JESUS DAS SELVAS,2102036,MARANHAO
2013,20.07869269698752,BOM JESUS DAS SELVAS,2102036,MARANHAO
2014,7.850789619999307,BOM JESUS DAS SELVAS,2102036,MARANHAO
2015,13.505311677769617,BOM JESUS DAS SELVAS,2102036,MARANHAO
2016,11.890406511755444,BOM JESUS DAS SELVAS,2102036,MARANHAO
2017,16.044377724952692,BOM JESUS DAS SELVAS,2102036,MARANHAO
2018,11.656816785913687,BOM JESUS DAS SELVAS,2102036,MARANHAO
2019,19.835439564619545,BOM JESUS DAS SELVAS,2102036,MARANHAO
2020,12.07242135666962,BOM JESUS DAS SELVAS,2102036,MARANHAO
2008,2.1169239197716445,BREJO DE AREIA,2102150,MARANHAO
2009,0.39569080768372256,BREJO DE AREIA,2102150,MARANHAO
2010,0.20945518801301824,BREJO DE AREIA,2102150,MARANHAO
2011,0.7181767204083501,BREJO DE AREIA,2102150,MARANHAO
2012,0.21808291373952354,BREJO DE AREIA,2102150,MARANHAO
2014,0.564812125068173,BREJO DE AREIA,2102150,MARANHAO
2015,0.20230062422342504,BREJO DE AREIA,2102150,MARANHAO
2016,0.5475000138756358,BREJO DE AREIA,2102150,MARANHAO
2017,0.48165715481307425,BREJO DE AREIA,2102150,MARANHAO
2019,0.7233824537671484,BREJO DE AREIA,2102150,MARANHAO
2020,1.3569616230845394,BREJO DE AREIA,2102150,MARANHAO
2008,6.873334348602497,BURITI BRAVO,2102309,MARANHAO
2009,0.658389898493704,BURITI BRAVO,2102309,MARANHAO
2010,1.5228828691559146,BURITI BRAVO,2102309,MARANHAO
2011,1.6534981499363315,BURITI BRAVO,2102309,MARANHAO
2012,0.8290075283652583,BURITI BRAVO,2102309,MARANHAO
2013,1.9018798617317663,BURITI BRAVO,2102309,MARANHAO
2014,2.4360245800405647,BURITI BRAVO,2102309,MARANHAO
2015,3.3677717807187038,BURITI BRAVO,2102309,MARANHAO
2016,0.7652173018862738,BURITI BRAVO,2102309,MARANHAO
2017,2.355563408806897,BURITI BRAVO,2102309,MARANHAO
2018,0.3919144938991911,BURITI BRAVO,2102309,MARANHAO
2019,0.49217029299387516,BURITI BRAVO,2102309,MARANHAO
2020,0.08683791103762016,BURITI BRAVO,2102309,MARANHAO
2008,57.026049630508915,BURITICUPU,2102325,MARANHAO
2009,24.324397352864906,BURITICUPU,2102325,MARANHAO
2010,13.357865392971126,BURITICUPU,2102325,MARANHAO
2011,3.703743001670364,BURITICUPU,2102325,MARANHAO
2012,5.672849684719779,BURITICUPU,2102325,MARANHAO
2013,9.71630191395254,BURITICUPU,2102325,MARANHAO
2014,8.767891068448249,BURITICUPU,2102325,MARANHAO
2015,6.502937677924711,BURITICUPU,2102325,MARANHAO
2016,6.313407570651143,BURITICUPU,2102325,MARANHAO
2017,12.423577269294197,BURITICUPU,2102325,MARANHAO
2018,9.458272538764666,BURITICUPU,2102325,MARANHAO
2019,13.294327763289877,BURITICUPU,2102325,MARANHAO
2020,8.148734857977278,BURITICUPU,2102325,MARANHAO
2008,23.498447185776072,BURITIRANA,2102358,MARANHAO
2009,9.499147673047831,BURITIRANA,2102358,MARANHAO
2010,4.606234929676251,BURITIRANA,2102358,MARANHAO
2011,5.558079441440212,BURITIRANA,2102358,MARANHAO
2012,1.7945525157052544,BURITIRANA,2102358,MARANHAO
2013,0.7509548589761472,BURITIRANA,2102358,MARANHAO
2014,3.86338643599932,BURITIRANA,2102358,MARANHAO
2015,2.8052208949158257,BURITIRANA,2102358,MARANHAO
2016,2.730151032840261,BURITIRANA,2102358,MARANHAO
2017,2.108253773406302,BURITIRANA,2102358,MARANHAO
2018,2.014469808633403,BURITIRANA,2102358,MARANHAO
2019,3.3365642430875124,BURITIRANA,2102358,MARANHAO
2020,1.6617758752944918,BURITIRANA,2102358,MARANHAO
2008,3.8152264201073187,CACHOEIRA GRANDE,2102374,MARANHAO
2010,0.6790009207275688,CACHOEIRA GRANDE,2102374,MARANHAO
2011,0.44939176727787133,CACHOEIRA GRANDE,2102374,MARANHAO
2012,0.1369737942886087,CACHOEIRA GRANDE,2102374,MARANHAO
2013,1.0367270419779027,CACHOEIRA GRANDE,2102374,MARANHAO
2019,0.07012281946325462,CACHOEIRA GRANDE,2102374,MARANHAO
2008,4.803987376660987,CAJARI,2102507,MARANHAO
2009,0.797341188985408,CAJARI,2102507,MARANHAO
2010,0.6364381933267214,CAJARI,2102507,MARANHAO
2011,0.8994654178949155,CAJARI,2102507,MARANHAO
2012,0.36785371590869925,CAJARI,2102507,MARANHAO
2013,2.233749754179793,CAJARI,2102507,MARANHAO
2014,0.16093141902525426,CAJARI,2102507,MARANHAO
2015,0.18699349776952237,CAJARI,2102507,MARANHAO
2016,1.283155952457879,CAJARI,2102507,MARANHAO
2017,1.6647566958612985,CAJARI,2102507,MARANHAO
2018,0.16414969827640014,CAJARI,2102507,MARANHAO
2019,0.284008790082809,CAJARI,2102507,MARANHAO
2020,2.796990492784072,CAJARI,2102507,MARANHAO
2008,1.6542311332047175,CAMPESTRE DO MARANHAO,2102556,MARANHAO
2009,0.7168113627908601,CAMPESTRE DO MARANHAO,2102556,MARANHAO
2010,0.29303474257583456,CAMPESTRE DO MARANHAO,2102556,MARANHAO
2011,0.49665101800280786,CAMPESTRE DO MARANHAO,2102556,MARANHAO
2012,0.20252725787495907,CAMPESTRE DO MARANHAO,2102556,MARANHAO
2013,0.5632277666573833,CAMPESTRE DO MARANHAO,2102556,MARANHAO
2014,0.5040566054446332,CAMPESTRE DO MARANHAO,2102556,MARANHAO
2015,0.9991436800749364,CAMPESTRE DO MARANHAO,2102556,MARANHAO
2016,0.2820808316622687,CAMPESTRE DO MARANHAO,2102556,MARANHAO
2017,0.583636204192179,CAMPESTRE DO MARANHAO,2102556,MARANHAO
2018,0.13220968888852241,CAMPESTRE DO MARANHAO,2102556,MARANHAO
2019,0.26365317405008115,CAMPESTRE DO MARANHAO,2102556,MARANHAO
2020,0.09465970089246933,CAMPESTRE DO MARANHAO,2102556,MARANHAO
2008,3.637929732718985,CANDIDO MENDES,2102606,MARANHAO
2009,5.0587160440242185,CANDIDO MENDES,2102606,MARANHAO
2010,10.537824011354907,CANDIDO MENDES,2102606,MARANHAO
2011,0.8555383611564676,CANDIDO MENDES,2102606,MARANHAO
2012,0.3964330810535809,CANDIDO MENDES,2102606,MARANHAO
2013,0.5733457155285197,CANDIDO MENDES,2102606,MARANHAO
2014,2.2639418486354064,CANDIDO MENDES,2102606,MARANHAO
2015,2.622568930485885,CANDIDO MENDES,2102606,MARANHAO
2016,0.3574874139011852,CANDIDO MENDES,2102606,MARANHAO
2017,3.5670423772264805,CANDIDO MENDES,2102606,MARANHAO
2018,0.8719880200149654,CANDIDO MENDES,2102606,MARANHAO
2019,1.4974981572241408,CANDIDO MENDES,2102606,MARANHAO
2020,0.6608082413506168,CANDIDO MENDES,2102606,MARANHAO
2008,10.96702612931527,CANTANHEDE,2102705,MARANHAO
2009,13.813780345754598,CANTANHEDE,2102705,MARANHAO
2010,2.7660428254025473,CANTANHEDE,2102705,MARANHAO
2011,4.092001422415567,CANTANHEDE,2102705,MARANHAO
2012,2.5413705026370046,CANTANHEDE,2102705,MARANHAO
2013,0.12122826050451174,CANTANHEDE,2102705,MARANHAO
2014,0.3342774834113396,CANTANHEDE,2102705,MARANHAO
2015,0.35240902794056306,CANTANHEDE,2102705,MARANHAO
2016,0.5128506384055647,CANTANHEDE,2102705,MARANHAO
2017,0.5466214663777593,CANTANHEDE,2102705,MARANHAO
2018,0.9327337426289115,CANTANHEDE,2102705,MARANHAO
2019,1.4309057296538708,CANTANHEDE,2102705,MARANHAO
2020,3.0341326839501583,CANTANHEDE,2102705,MARANHAO
2008,6.595573883793293,CAPINZAL DO NORTE,2102754,MARANHAO
2009,3.084600564057052,CAPINZAL DO NORTE,2102754,MARANHAO
2010,1.2589387477674758,CAPINZAL DO NORTE,2102754,MARANHAO
2011,1.7985536533472737,CAPINZAL DO NORTE,2102754,MARANHAO
2012,1.1623727329089943,CAPINZAL DO NORTE,2102754,MARANHAO
2015,1.7686997185520092,CAPINZAL DO NORTE,2102754,MARANHAO
2016,0.31876823702832024,CAPINZAL DO NORTE,2102754,MARANHAO
2017,0.21535893093462433,CAPINZAL DO NORTE,2102754,MARANHAO
2018,0.14381744332010035,CAPINZAL DO NORTE,2102754,MARANHAO
2019,0.3556364379325339,CAPINZAL DO NORTE,2102754,MARANHAO
2020,0.07289412899541174,CAPINZAL DO NORTE,2102754,MARANHAO
2008,0.8616637416542506,CARUTAPERA,2102903,MARANHAO
2009,3.088783020474448,CARUTAPERA,2102903,MARANHAO
2010,2.9244067214267466,CARUTAPERA,2102903,MARANHAO
2011,2.064451556610093,CARUTAPERA,2102903,MARANHAO
2012,0.09345033359828943,CARUTAPERA,2102903,MARANHAO
2014,1.1486457318978351,CARUTAPERA,2102903,MARANHAO
2015,1.5825584834150836,CARUTAPERA,2102903,MARANHAO
2016,0.26471491870009184,CARUTAPERA,2102903,MARANHAO
2017,4.355875627614587,CARUTAPERA,2102903,MARANHAO
2018,0.5454719099069412,CARUTAPERA,2102903,MARANHAO
2019,2.1786641574965997,CARUTAPERA,2102903,MARANHAO
2020,2.07708691832244,CARUTAPERA,2102903,MARANHAO
2009,0,CEDRAL,2103109,MARANHAO
2008,1.1137325711990138,CENTRO DO GUILHERME,2103158,MARANHAO
2009,11.503966469651152,CENTRO DO GUILHERME,2103158,MARANHAO
2010,0.9503554999449596,CENTRO DO GUILHERME,2103158,MARANHAO
2011,5.193401540481883,CENTRO DO GUILHERME,2103158,MARANHAO
2012,0.4150152031286535,CENTRO DO GUILHERME,2103158,MARANHAO
2013,0.35224591049428877,CENTRO DO GUILHERME,2103158,MARANHAO
2014,3.1426513854661082,CENTRO DO GUILHERME,2103158,MARANHAO
2015,0.511116379578207,CENTRO DO GUILHERME,2103158,MARANHAO
2016,1.1904985410426818,CENTRO DO GUILHERME,2103158,MARANHAO
2017,0.27497028906532883,CENTRO DO GUILHERME,2103158,MARANHAO
2018,0.7341205322595121,CENTRO DO GUILHERME,2103158,MARANHAO
2019,0.551778140965331,CENTRO DO GUILHERME,2103158,MARANHAO
2020,0.7297313025551883,CENTRO DO GUILHERME,2103158,MARANHAO
2008,15.291316631942205,CENTRO NOVO DO MARANHAO,2103174,MARANHAO
2009,78.07538036277377,CENTRO NOVO DO MARANHAO,2103174,MARANHAO
2010,19.399785426493725,CENTRO NOVO DO MARANHAO,2103174,MARANHAO
2011,28.820154813395742,CENTRO NOVO DO MARANHAO,2103174,MARANHAO
2012,7.010064781620338,CENTRO NOVO DO MARANHAO,2103174,MARANHAO
2013,11.816244810560068,CENTRO NOVO DO MARANHAO,2103174,MARANHAO
2014,14.73888296596378,CENTRO NOVO DO MARANHAO,2103174,MARANHAO
2015,3.4123521979680747,CENTRO NOVO DO MARANHAO,2103174,MARANHAO
2016,4.816388056558656,CENTRO NOVO DO MARANHAO,2103174,MARANHAO
2017,6.2255981897267905,CENTRO NOVO DO MARANHAO,2103174,MARANHAO
2018,7.145828322987329,CENTRO NOVO DO MARANHAO,2103174,MARANHAO
2019,4.869713038158587,CENTRO NOVO DO MARANHAO,2103174,MARANHAO
2020,9.320973187148502,CENTRO NOVO DO MARANHAO,2103174,MARANHAO
2008,9.798607913971752,CIDELANDIA,2103257,MARANHAO
2009,5.9265594888845365,CIDELANDIA,2103257,MARANHAO
2010,1.7093625252445281,CIDELANDIA,2103257,MARANHAO
2011,2.342737961759089,CIDELANDIA,2103257,MARANHAO
2012,1.3357337385975878,CIDELANDIA,2103257,MARANHAO
2013,0.9326767359705782,CIDELANDIA,2103257,MARANHAO
2014,1.8887726425385738,CIDELANDIA,2103257,MARANHAO
2015,1.5738150755883829,CIDELANDIA,2103257,MARANHAO
2016,0.7461730309535604,CIDELANDIA,2103257,MARANHAO
2017,0.6551205182243136,CIDELANDIA,2103257,MARANHAO
2018,2.781498188724735,CIDELANDIA,2103257,MARANHAO
2019,2.1013836413009876,CIDELANDIA,2103257,MARANHAO
2020,2.237277757418497,CIDELANDIA,2103257,MARANHAO
2008,22.82879845074657,CODO,2103307,MARANHAO
2009,9.157433828991143,CODO,2103307,MARANHAO
2010,3.616690905928533,CODO,2103307,MARANHAO
2011,4.978331483155389,CODO,2103307,MARANHAO
2012,6.978222159336495,CODO,2103307,MARANHAO
2015,1.3551011413502385,CODO,2103307,MARANHAO
2016,2.225694704088811,CODO,2103307,MARANHAO
2017,2.1207729951452707,CODO,2103307,MARANHAO
2018,1.772381219009346,CODO,2103307,MARANHAO
2019,3.816657295179908,CODO,2103307,MARANHAO
2020,1.5359005941743236,CODO,2103307,MARANHAO
2008,11.624428651346058,COLINAS,2103505,MARANHAO
2009,3.268600095528394,COLINAS,2103505,MARANHAO
2010,4.587559631426508,COLINAS,2103505,MARANHAO
2011,2.181622160952721,COLINAS,2103505,MARANHAO
2012,3.0806619591435833,COLINAS,2103505,MARANHAO
2013,4.490451771580014,COLINAS,2103505,MARANHAO
2014,3.166631836069787,COLINAS,2103505,MARANHAO
2015,2.899681979886506,COLINAS,2103505,MARANHAO
2016,1.8827285594825467,COLINAS,2103505,MARANHAO
2017,3.6651787426838713,COLINAS,2103505,MARANHAO
2018,3.0901244263280203,COLINAS,2103505,MARANHAO
2019,1.9318149021782922,COLINAS,2103505,MARANHAO
2020,2.729610010336652,COLINAS,2103505,MARANHAO
2008,23.625420587239283,COROATA,2103604,MARANHAO
2009,17.89176167559069,COROATA,2103604,MARANHAO
2010,1.531746097910711,COROATA,2103604,MARANHAO
2011,6.039361274510082,COROATA,2103604,MARANHAO
2012,3.3660386910919895,COROATA,2103604,MARANHAO
2015,0.6959798963093957,COROATA,2103604,MARANHAO
2016,2.524676218132634,COROATA,2103604,MARANHAO
2017,1.2729140919597763,COROATA,2103604,MARANHAO
2018,0.588405730029884,COROATA,2103604,MARANHAO
2019,0.5627816870956729,COROATA,2103604,MARANHAO
2020,1.3284884515472237,COROATA,2103604,MARANHAO
2008,2.1035953887327556,DAVINOPOLIS,2103752,MARANHAO
2009,1.494914264851066,DAVINOPOLIS,2103752,MARANHAO
2010,0.5602443990422085,DAVINOPOLIS,2103752,MARANHAO
2011,1.3181682968176118,DAVINOPOLIS,2103752,MARANHAO
2012,0.347226955099012,DAVINOPOLIS,2103752,MARANHAO
2014,1.0142030134746116,DAVINOPOLIS,2103752,MARANHAO
2015,0.5956108184946424,DAVINOPOLIS,2103752,MARANHAO
2016,0.8481237708044739,DAVINOPOLIS,2103752,MARANHAO
2017,0.5252025918889242,DAVINOPOLIS,2103752,MARANHAO
2018,0.9429946016784782,DAVINOPOLIS,2103752,MARANHAO
2019,0.14692981547491996,DAVINOPOLIS,2103752,MARANHAO
2020,0.5214866009014766,DAVINOPOLIS,2103752,MARANHAO
2008,5.9306725877429685,DOM PEDRO,2103802,MARANHAO
2009,2.5625747086497355,DOM PEDRO,2103802,MARANHAO
2010,3.4661266009832454,DOM PEDRO,2103802,MARANHAO
2011,1.8294109774002363,DOM PEDRO,2103802,MARANHAO
2012,3.126970525256571,DOM PEDRO,2103802,MARANHAO
2013,0.5658683061058613,DOM PEDRO,2103802,MARANHAO
2014,0.8584721353312148,DOM PEDRO,2103802,MARANHAO
2015,0.7094735964826496,DOM PEDRO,2103802,MARANHAO
2016,2.6011121184656525,DOM PEDRO,2103802,MARANHAO
2017,0.7282630268651072,DOM PEDRO,2103802,MARANHAO
2018,0.5362175039675244,DOM PEDRO,2103802,MARANHAO
2019,1.0270857824934723,DOM PEDRO,2103802,MARANHAO
2020,0.5910489393659294,DOM PEDRO,2103802,MARANHAO
2008,0,ESPERANTINOPOLIS,2104008,MARANHAO
2009,0.022188060341082512,ESPERANTINOPOLIS,2104008,MARANHAO
2010,0.019525611849624664,ESPERANTINOPOLIS,2104008,MARANHAO
2012,0.01153781654680334,ESPERANTINOPOLIS,2104008,MARANHAO
2008,0.2637235218512828,ESTREITO,2104057,MARANHAO
2010,0.09812550926187821,ESTREITO,2104057,MARANHAO
2013,0.14603354655636103,ESTREITO,2104057,MARANHAO
2015,0.09858972754869727,ESTREITO,2104057,MARANHAO
2020,0.0715341745693647,ESTREITO,2104057,MARANHAO
2008,5.858594703508082,FERNANDO FALCAO,2104081,MARANHAO
2009,14.406434755560555,FERNANDO FALCAO,2104081,MARANHAO
2010,4.762903309718233,FERNANDO FALCAO,2104081,MARANHAO
2011,2.238688861272841,FERNANDO FALCAO,2104081,MARANHAO
2012,1.5294810162729218,FERNANDO FALCAO,2104081,MARANHAO
2013,0.7530622547213915,FERNANDO FALCAO,2104081,MARANHAO
2014,0.9646951637772777,FERNANDO FALCAO,2104081,MARANHAO
2015,0.49936258033524655,FERNANDO FALCAO,2104081,MARANHAO
2016,1.442547229052537,FERNANDO FALCAO,2104081,MARANHAO
2017,12.155296856670677,FERNANDO FALCAO,2104081,MARANHAO
2018,1.8787835971165041,FERNANDO FALCAO,2104081,MARANHAO
2019,0.7581310623768939,FERNANDO FALCAO,2104081,MARANHAO
2020,0.7851535525364262,FERNANDO FALCAO,2104081,MARANHAO
2008,0.7167639685876842,FORMOSA DA SERRA NEGRA,2104099,MARANHAO
2009,0.7473554067814654,FORMOSA DA SERRA NEGRA,2104099,MARANHAO
2010,0.38870746479379037,FORMOSA DA SERRA NEGRA,2104099,MARANHAO
2011,0.07605631867373697,FORMOSA DA SERRA NEGRA,2104099,MARANHAO
2012,0.2738163144398132,FORMOSA DA SERRA NEGRA,2104099,MARANHAO
2013,0.17442870360860774,FORMOSA DA SERRA NEGRA,2104099,MARANHAO
2014,0.07349808106538673,FORMOSA DA SERRA NEGRA,2104099,MARANHAO
2016,0.19308652100394735,FORMOSA DA SERRA NEGRA,2104099,MARANHAO
2017,0.06778168851466478,FORMOSA DA SERRA NEGRA,2104099,MARANHAO
2018,0.10249823319154935,FORMOSA DA SERRA NEGRA,2104099,MARANHAO
2019,0.2474666924490314,FORMOSA DA SERRA NEGRA,2104099,MARANHAO
2020,0.1603387632729113,FORMOSA DA SERRA NEGRA,2104099,MARANHAO
2008,23.848000827285013,FORTUNA,2104206,MARANHAO
2009,4.556663464860585,FORTUNA,2104206,MARANHAO
2010,4.2096459242369875,FORTUNA,2104206,MARANHAO
2011,3.4131276737666774,FORTUNA,2104206,MARANHAO
2012,2.6171011027559934,FORTUNA,2104206,MARANHAO
2013,7.7614859070188,FORTUNA,2104206,MARANHAO
2014,9.19096978853286,FORTUNA,2104206,MARANHAO
2015,2.610793403495732,FORTUNA,2104206,MARANHAO
2016,5.3200444839251695,FORTUNA,2104206,MARANHAO
2017,5.852715335007914,FORTUNA,2104206,MARANHAO
2018,4.498176890101663,FORTUNA,2104206,MARANHAO
2019,7.051486841645619,FORTUNA,2104206,MARANHAO
2020,4.909472197833548,FORTUNA,2104206,MARANHAO
2009,4.123228242621345,GODOFREDO VIANA,2104305,MARANHAO
2010,1.4431444825432012,GODOFREDO VIANA,2104305,MARANHAO
2011,0.6070967121722723,GODOFREDO VIANA,2104305,MARANHAO
2012,0.3961893771072308,GODOFREDO VIANA,2104305,MARANHAO
